date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:37:45	223/223	---M--	200	added ('OK')	image/png	etag:%22df-61252ad0-1f9bdf;;;%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:45	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-61252ad0-1f9be0;;;%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:46	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-61252ad0-1f9be1;;;%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:46	126/126	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227e-61252acd-1f991b;;;%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:46	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-61252ad0-1f9c35;gz%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:47	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-61252ad0-1f9c35;gz%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:47	5924/5924	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221724-61252ad0-1f9c37;;;%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:47	5848/5848	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2216d8-61252ad0-1f9c36;gz%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:48	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	etag:%22339f-61252ad0-1f9c38;gz%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:48	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-61252ad0-1f9be2;;;%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:49	265/265	---M--	200	added ('OK')	image/png	etag:%22109-61252acd-1f991e;;;%22	https://shivatoken.club/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.7.0)
10:37:50	16848/16848	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Dec%202021%2005:07:47%20GMT	https://shivatoken.club/GET	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/GET	(from https://shivatoken.club/wp-content/themes/icos/assets/js/vendor/particles.min.js?ver=5.8.2)
10:37:50	16848/16848	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Dec%202021%2005:07:48%20GMT	https://shivatoken.club/Error%20pJS%20-%20No%20image.src	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/shivatoken.club/Error%20pJS%20-%20No%20image.src	(from https://shivatoken.club/wp-content/themes/icos/assets/js/vendor/particles.min.js?ver=5.8.2)
10:37:52	53373/53373	---MC-	200	added ('OK')	application/javascript	date:Tue,%2021%20Dec%202021%2005:07:49%20GMT	https://apis.google.com/js/plusone.js	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/apis.google.com/js/plusone.js	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.7.0)
10:37:52	361/361	---M-Z	200	added ('OK')	application/javascript	etag:%2282bfd941d2c9b3b9e0650a27c9d11737%22	https://assets.pinterest.com/js/pinit.js	C:/Users/OrionPower/Desktop/shiva%20token/https___shivatoken.club_/assets.pinterest.com/js/pinit.js	(from https://shivatoken.club/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.7.0)
